diseaseID,planName,plan_claimed,Plan_Count
32,"Optional Travel Insurance for E-ticket passengers - IRCTC",1,48
32,"Oriental - Critical illness policy",1,49
32,"Oriental Insurance Bank Saathi Policy- Group",1,50
32,"Personal Care Insurance Policy",1,51
32,"Personal Protect Policy",1,52
32,"Pravasi Bharatiya Bima Yojana Policy�",1,53
32,"Pravasi Bhartiya Bima Yojana",1,54
32,"Ride Safe Travel Insurance",1,55
32,"Senior Citizens Red Carpet Health Insurance Policy�",1,56
32,"Star Cancer Care Platinum Insurance Policy",1,57
32,"Star Cardiac Care Insurance Policy",1,58
32,"Star Cardiac Care Insurance Policy- Platinum",1,59
32,"Star Critical Illness Multipay Insurance Policy",1,60
32,"Star Group Covid Insurance Policy",1,61
32,"Star Super Surplus Insurance Policy",1,62
32,"Sukshma Hospi-Cash Group (Micro-Insurance Product)",1,63
32,"Super Top-up Medicare Policy",1,64
32,"Surakshit Loan Bima",1,65
32,"Travel Corona Protect- International (Group)",1,66
32,TravelAssure,1,67
32,"Unlimited Restore (Add On )",1,68
32,"Welness Benefit Addon(Group)",1,69
32,"Young Star Insurance Policy",1,70
32,"�Arogya Plus Policy",1,71
32,"�Arogya Top up Policy",1,72
32,"Saral Suraksha Bima",4,1
33,"Alpa Bima � Group",1,1
33,"Arogya Shield",1,2
33,"Bharat Yatra Suraksha",1,3
33,"Care Classic",1,4
33,"Chola Group EMI Protect",1,5
33,"Corona Kavach Policy",1,6
33,"Criti Shield Plus",1,7
33,"Diabetes Safe Insurance Policy",1,8
33,"Digit Group Total Protect Policy",1,9
33,"Digit On -the- Move Group Policy",1,10
33,"E Travel Value policy",1,11
33,"Easy Travel Group Travel Health�",1,12
33,"Edelweiss HealthPlus Policy",1,13
33,"Family Health Optima�",1,14
33,"Flexi Health Protect(Group)",1,15
33,"Future Health Protect � Group",1,16
33,"Future Vector Care (Group)",1,17
33,"Future Vector Care�",1,18
33,"Globetrotter - Overseas Group Travel Insurance",1,19
33,"Globetrotter - Overseas Individual Student Travel Insurance",1,20
33,"Group Arogya Sanjeevani Policy - Star Health and Allied Insurance Co Ltd",1,21
33,"Group Business Travelers Insurance Policy",1,22
33,"Group Easy Travel Senior",1,23
33,"Group Loan Insurance",1,24
33,"Group Protect",1,25
33,"Health Booster",1,26
33,"Health Prime (Group)",1,27
33,"Health Shield 360",1,28
33,"Hospital Daily Cash -Group",1,29
33,"Income Protect",1,30
33,"International Travel Insurance",1,31
33,"IRCTC Air Care Policy",1,32
33,"Kotak Group Accident Protect",1,33
33,"Medi classic Insurance Policy (Individual)",1,34
33,"my:credit�Comprehensive Suraksha",1,35
33,"my:health�Comprehensive Suraksha - Group",1,36
33,"Navi Health Group Seasonal Byte",1,37
33,"Optional Travel Insurance(GPA) for E-ticket Passengers of IRCTC",1,38
33,"Personal Care Insurance Policy",1,39
33,"Quick Health",1,40
33,"Ride Safe Travel Insurance",1,41
33,"Senior Citizens Red Carpet Health Insurance Policy�",1,42
33,"Star Comprehensive Insurance Policy",1,43
33,"Star Micro Rural and Farmers Care",1,44
33,"Student Suraksha- Student Overseas Travel",1,45
33,"Sukshma Hospi-Cash Group (Micro-Insurance Product)",1,46
33,"Super Top-up Medicare Policy",1,47
33,"Travel Assist Card�",1,48
33,"Travel Insurance for E- ticket Passengers-For(IRCTC)",1,49
33,"Travel Prime Holiday Insurance Policy (Group)",1,50
33,TravelAssure,1,51
33,Travelsure(Group),1,52
33,"UB Arogyadaan",1,53
33,"Voyager Travel Insurance (Group)",1,54
33,"Wellness Addon",1,55
33,"�Arogya Plus Policy",1,56
33,"Group Credit Secure Plus",6,1
34,"Additional S.I. for Pandemic and epidemic Rider",1,1
34,"Arogya Shield",1,2
34,"Bajaj Allianz Bharat Bhraman Insurance Policy",1,3
34,"Bharat Yatra Suraksha",1,4
34,"Bharat Yatra Suraksha Group",1,5
34,"BoB National Health Policy",1,6
34,"Care Plus",1,7
34,"Digit Group Total Protect Policy",1,8
34,"Easy Travel Group Travel Health�",1,9
34,"Edelweiss HealthPlus Policy",1,10
34,"Family Care",1,11
34,"Family Health Optima Accident Care Policy",1,12
34,"Family Health Optima Insurance Plan",1,13
34,"Family Health Optima�",1,14
34,"Family Shield",1,15
34,"Future Criticare",1,16
34,"Globetrotter - Overseas Individual Student Travel Insurance",1,17
34,"Grameen Care Plus - Micro Insurance Product",1,18
34,"Group Arogya Sanjeevani Policy - Star Health and Allied Insurance Co Ltd",1,19
34,"Group Business Travelers Insurance Policy",1,20
34,"Group Hospital Cash Policy",1,21
34,"Group Personal Accident",1,22
34,"Group Safeguard Insurance",1,23
34,"Group Saral Suraksha Bima-Care Health Insurance",1,24
34,"Health Insurance Policy � Retail",1,25
34,"Health Prime -Rider for Health Products",1,26
34,"Health Prime (Group)",1,27
34,"Health Pulse",1,28
34,"Health Total",1,29
34,"Hospital Daily Cash -Group",1,30
34,"Janata Personal Accident",1,31
34,"Kotak Group Accident Protect",1,32
34,"Kotak Group Secure Shield - Micro Insurance",1,33
34,"Loan Secure Insurance Policy",1,34
34,"Maha Bank Swasthya Yojana (Group Health Insurance Scheme)",1,35
34,"Mosquito Disease Protection Policy � Group",1,36
34,"my: health medisure Super Topup",1,37
34,"my: Sampoorna Suraksha",1,38
34,"my:health�Critical Suraksha Plus",1,39
34,"Navi Health",1,40
34,"Navi Health Group Insurance",1,41
34,"Navi Health Group Personal Accident Insurance",1,42
34,"Navi Health Seasonal Byte",1,43
34,"Optional Travel Insurance(GPA) for E-ticket Passengers of IRCTC",1,44
34,"Overseas Group Travel Insurance",1,45
34,"Pravasi Bharatiya Bima Yojana Policy�",1,46
34,"Pravasi Bhartiya Bima Yojana",1,47
34,"Quick Health",1,48
34,"Rashtriya Swasthya Bima Yojana",1,49
34,"Sarv Suraksha Plus (Group)",1,50
34,"Smart Health + (Add-On)",1,51
34,"Star Cardiac Care Insurance Policy",1,52
34,"Star Cardiac Care Insurance Policy- Platinum",1,53
34,"Star Critical Illness Multipay Insurance Policy",1,54
34,"Star Super Surplus (Floater) Insurance Policy",1,55
34,"Student Suraksha- Student Overseas Travel",1,56
34,"Super No Claim Bonus Rider",1,57
34,"Surakshit Loan Bima",1,58
34,"Travel Corona Protect- International (Group)",1,59
34,"Travel Elect (Group)",1,60
34,"Travel Prime Policy",1,61
34,Travelsure(Group),1,62
34,"Unlimited Restore (Add On )",1,63
34,"Voyager Travel Insurance (Group)",1,64
34,"Young Star Insurance Policy",1,65
34,"Future Hospicash",5,1
34,"Saral Suraksha Bima",5,2
34,"Star Group Critical Illness Multipay Insurance Policy",5,3
35,"Arogya Raksha- Group Health Insurance Scheme",1,1
35,"Arogya Sanjeevani",1,2
35,"Bharat Yatra Suraksha Group",1,3
35,"Chola Group Top Up Protect",1,4
35,"Digit Group Total Protect Policy",1,5
35,"Digit On -the- Move Group Policy",1,6
35,"Domestic Travel Insurance",1,7
35,"E Travel Value policy",1,8
35,"Easy Travel",1,9
35,"Edelweiss HealthPlus Policy",1,10
35,"Family Care",1,11
35,"Flexi Max Protect",1,12
35,"Future Criticare",1,13
35,"Future Hospicash",1,14
35,"Globetrotter - Overseas Group Travel Insurance",1,15
35,"Globetrotter - Overseas Individual Student Travel Insurance",1,16
35,"Group Credit Health Policy",1,17
35,"Group Credit Protection Policy",1,18
35,"Group Easy Travel Senior",1,19
35,"Group Hospi Shield",1,20
35,"Group Loan Insurance",1,21
35,"Group Protect",1,22
35,"Group Travel Insurance",1,23
35,"Health Booster",1,24
35,"Health Prime -Rider for Health Products",1,25
35,"Health Prime (Group)",1,26
35,"Health Total",1,27
35,"Hospital Daily Cash -Group",1,28
35,"ICICI LOMBARD COMPLETE HEALTH INSURANCE",1,29
35,"International Travel Insurance",1,30
35,"IRCTC Air Care Policy",1,31
35,"Kotak Group Secure Shield - Micro Insurance",1,32
35,"Medi classic Insurance Policy (Individual)",1,33
35,"my: health medisure Super Topup",1,34
35,"my:health�Critical Illness (Add On)",1,35
35,"Navi Cure",1,36
35,"Navi Health",1,37
35,"Navi Health CritiCare",1,38
35,"Navi Health Group HospiCash",1,39
35,"Navi Health Group Insurance",1,40
35,"Navi Health Group Travel Insurance",1,41
35,"Navi Health HospiCash",1,42
35,"Oriental - Critical illness policy",1,43
35,"Overseas Group Travel Insurance",1,44
35,"Quick Health",1,45
35,"Ride Safe Travel Insurance",1,46
35,"Saral Suraksha Bima-Group",1,47
35,"Sarv Suraksha Plus (Group)",1,48
35,"Star Group Covid Insurance Policy",1,49
35,"Star Super Surplus (Floater) Insurance Policy",1,50
35,"Sukshma Hospi-Cash Group (Micro-Insurance Product)",1,51
35,"Super No Claim Bonus Rider",1,52
35,"Super reload Rider",1,53
35,"Super Top-up Medicare Policy",1,54
35,"Surakshit Loan Bima",1,55
35,"Tele OPD Consultation Rider",1,56
35,"Travel Assist Card�",1,57
35,"Travel Insurance�",1,58
35,"UB Arogyadaan",1,59
35,"Wellness Addon",1,60
35,"Saral Suraksha Bima",12,1
36,"Additional S.I. for Pandemic and epidemic Rider",1,1
36,"Alpa Bima � Group",1,2
36,"Corona Kavach Policy",1,3
36,"Diabetes Safe Insurance Policy",1,4
36,Educare,1,5
36,"Family Care",1,6
36,"Family Health Optima Accident Care Policy",1,7
36,"Flexi Max Protect",1,8
36,"Future Poorna Suraksha � Group",1,9
36,"Future Vector Care (Group)",1,10
36,"Grameen Care Plus - Micro Insurance Product",1,11
36,"Group Business Travelers Insurance Policy",1,12
36,"Group Safeguard Insurance",1,13
36,"Group Safeguard Micro Insurance",1,14
36,"Group Saral Suraksha Bima-Care Health Insurance",1,15
36,"Health Booster",1,16
36,"Health Insurance Policy � Retail",1,17
36,"Health Plus",1,18
36,"Health Prime -Rider for Health Products",1,19
36,"Health Pulse",1,20
36,"Health Recharge�",1,21
36,"Health Total",1,22
36,"Hospital Daily Cash -Group",1,23
36,"International Travel Insurance",1,24
36,"Kotak Accident Care",1,25
36,"Kotak Group Accident Protect - Micro Insurance",1,26
36,"Kotak Group Secure Shield - Micro Insurance",1,27
36,"Kotak Secure Shield",1,28
36,"Loan Secure Insurance Policy",1,29
36,"M Care (Group)",1,30
36,"M Care�",1,31
36,"Medi classic Insurance Policy (Individual)",1,32
36,"Mosquito Disease Protection Policy � Group",1,33
36,"my: health medisure Super Topup",1,34
36,"my: Optima Secure",1,35
36,"my:health�Comprehensive Suraksha - Group",1,36
36,"my:health�Critical Illness (Add On)",1,37
36,"my:health�Critical Suraksha Plus",1,38
36,"Navi Health",1,39
36,"Navi Health Group Critical Illness Insurance",1,40
36,"Navi Health Group Critical Surgery",1,41
36,"Navi Health Group HospiCash",1,42
36,"Navi Health Group Insurance",1,43
36,"Navi Health HospiCash",1,44
36,"Navi Health Seasonal Byte",1,45
36,"Optima Restore",1,46
36,"Optional Travel Insurance for E-ticket passengers - IRCTC",1,47
36,"Oriental Insurance Bank Saathi Policy- Group",1,48
36,"Quick Health",1,49
36,"Sarv Suraksha Plus (Group)",1,50
36,"Star Cardiac Care Insurance Policy- Platinum",1,51
36,"Star Group Covid Insurance Policy",1,52
36,"Sukshma Hospi-Cash (Micro-Insurance Product)",1,53
36,"Super No Claim Bonus Rider",1,54
36,"Travel Corona Protect- International (Group)",1,55
36,"UB Arogyadaan",1,56
36,"Unlimited Restore (Add On )",1,57
36,"Young Star Insurance Policy",1,58
36,"�Arogya Top up Policy",1,59
36,"Saral Suraksha Bima",10,1
37,"Alpa Bima � Group",1,1
37,"Arogya Raksha- Group Health Insurance Scheme",1,2
37,"Arogya Supreme",1,3
37,"Bajaj Allianz Bharat Bhraman Insurance Policy",1,4
37,"Bharat Yatra Suraksha",1,5
37,"Bharat Yatra Suraksha Group",1,6
37,"Care Classic",1,7
37,"Care Plus",1,8
37,"Chola Group Top Up Protect",1,9
37,"Diabetes Safe Insurance Policy",1,10
37,"Digit On -the- Move Group Policy",1,11
37,"Domestic Travel Insurance",1,12
37,Educare,1,13
37,"Family Care",1,14
37,"Flexi Health Protect(Group)",1,15
37,"Future Criticare",1,16
37,"Future Vector Care (Group)",1,17
37,"Future Vector Care�",1,18
37,"Group Credit Protection Policy",1,19
37,"Group Loan Bima",1,20
37,"Group Loan Insurance",1,21
37,"Group Protect",1,22
37,"Group Saral Suraksha Bima-Care Health Insurance",1,23
37,"HDFC ERGO Group Health Insurance",1,24
37,"Health Booster",1,25
37,"Health Plus",1,26
37,"Health Prime (Group)",1,27
37,"Health Pulse",1,28
37,"Health Recharge�",1,29
37,"Home Credit Assure Package Insurance",1,30
37,"IRCTC Air Care Policy",1,31
37,"Kotak Group Accident Protect - Micro Insurance",1,32
37,"Kotak Group Secure Shield",1,33
37,"M Care�",1,34
37,"my:health�Critical Illness (Add On)",1,35
37,"Navi Health Group Critical Illness Insurance",1,36
37,"Navi Health Group Critical Surgery",1,37
37,"Navi Health Group Seasonal Byte",1,38
37,"Navi Health Group Travel Insurance",1,39
37,"Navi Health Super Top Up",1,40
37,"Optima Restore",1,41
37,"Optional travel insurance for E-ticket passengers",1,42
37,"Oriental Insurance Bank Saathi Policy- Group",1,43
37,"Personal Care Insurance Policy",1,44
37,"Quick Health",1,45
37,"Ride Safe Travel Insurance",1,46
37,"Star Comprehensive Insurance Policy",1,47
37,"Star Group Critical Illness Multipay Insurance Policy",1,48
37,"Sukshma Hospi-Cash Group (Micro-Insurance Product)",1,49
37,"Swasthya Suraksha",1,50
37,"Travel Corona Protect- International (Group)",1,51
37,"Travel Insurance�",1,52
37,"Travel Prime Holiday Insurance Policy (Group)",1,53
37,TravelAssure,1,54
37,"Unlimited Restore (Add On )",1,55
37,"Young Star Insurance Policy",1,56
37,"Saral Suraksha Bima",9,1
38,"Arogya Sanjeevani",1,1
38,"Care Plus",1,2
38,"Chola Group Top Up Protect",1,3
38,"Chola Mashak (Mosquito) Rakshak-Group",1,4
38,"Criti Shield Plus",1,5
38,"Diabetes Safe Insurance Policy",1,6
38,"Domestic Travel Insurance",1,7
38,"Edelweiss HealthPlus Policy",1,8
38,"Family Health Optima Insurance Plan",1,9
38,"Family Health Optima�",1,10
38,"Future Poorna Suraksha � Group",1,11
38,"Future Vector Care (Group)",1,12
38,"Group Arogya Sanjeevani Policy - Star Health and Allied Insurance Co Ltd",1,13
38,"Group Credit Health Policy",1,14
38,"Group Credit Protection Policy",1,15
38,"Group Easy Travel Senior",1,16
38,"Group Hospi Shield",1,17
38,"Group Loan Bima",1,18
38,"Group Personal Accident",1,19
38,"Group Protect",1,20
38,"Group Safeguard Insurance",1,21
38,"Group Safeguard Micro Insurance",1,22
38,"HDFC ERGO Group Health Insurance",1,23
38,"Health Insurance Policy � Retail",1,24
38,"ICICI LOMBARD COMPLETE HEALTH INSURANCE",1,25
38,"Income Protect",1,26
38,"IRCTC Air Care Policy",1,27
38,"Janata Personal Accident",1,28
38,"Kotak Accident Care",1,29
38,"M Care (Group)",1,30
38,"M Care�",1,31
38,"Mosquito Disease Protection Policy � Group",1,32
38,"my: health medisure Super Topup",1,33
38,"my:credit�Comprehensive Suraksha",1,34
38,"Navi Health",1,35
38,"Navi Health Group Critical Illness Insurance",1,36
38,"Navi Health Group Travel Insurance",1,37
38,"Optima Restore",1,38
38,"Pravasi Bharatiya Bima Yojana Policy�",1,39
38,"Pravasi Bhartiya Bima Yojana",1,40
38,"Quick Health",1,41
38,"Rashtriya Swasthya Bima Yojana",1,42
38,"Senior Citizens Red Carpet Health Insurance Policy�",1,43
38,"Silver Health",1,44
38,"Star Cancer Care Platinum Insurance Policy",1,45
38,"Star Cardiac Care Insurance Policy",1,46
38,"Star Comprehensive Insurance Policy",1,47
38,"Star Critical Illness Multipay Insurance Policy",1,48
38,"Star Group Covid Insurance Policy",1,49
38,"Super reload Rider",1,50
38,"Surakshit Loan Bima",1,51
38,"Tele OPD Consultation Rider",1,52
38,"Travel Prime Policy",1,53
38,TravelAssure,1,54
38,"UB Arogyadaan",1,55
38,"�Arogya Plus Policy",1,56
38,"�Arogya Top up Policy",1,57
38,"Saral Suraksha Bima",5,1
39,"Alpa Bima � Group",1,1
39,"Arogya Premier Policy",1,2
39,"Arogya Raksha- Group Health Insurance Scheme",1,3
39,"Arogya Sanjeevani",1,4
39,"Arogya Sanjeevani Policy",1,5
39,"Bajaj Allianz Bharat Bhraman Insurance Policy",1,6
39,"Bharat Yatra Suraksha Group",1,7
39,"Care Classic",1,8
39,"Corona Kavach Policy",1,9
39,"Diabetes Safe Insurance Policy",1,10
39,"Digit Group Total Protect Policy",1,11
39,"Domestic Travel Insurance",1,12
39,"Easy Travel Group Travel Health�",1,13
39,"Edelweiss HealthPlus Policy",1,14
39,"Family Health Optima�",1,15
39,"Family Shield",1,16
39,"Flexi Max Protect",1,17
39,"Future Health Protect � Group",1,18
39,"Future Hospicash",1,19
39,"Globetrotter - Overseas Individual Student Travel Insurance",1,20
39,"Grameen Care Plus - Micro Insurance Product",1,21
39,"Group Business Travelers Insurance Policy",1,22
39,"Group Corona Kavach Policy",1,23
39,"Group Credit Health Policy",1,24
39,"Group Credit Protection Policy",1,25
39,"Group Hospi Shield",1,26
39,"Group Loan Insurance",1,27
39,"Group Protect",1,28
39,"Group Safeguard Micro Insurance",1,29
39,"HDFC ERGO Group Health Insurance",1,30
39,"Health Prime (Group)",1,31
39,"Health Recharge�",1,32
39,"Health Total",1,33
39,"Home Care Treatment",1,34
39,"Hospital Daily Cash -Group",1,35
39,"ICICI LOMBARD COMPLETE HEALTH INSURANCE",1,36
39,"Income Protect",1,37
39,"Kotak Accident Care",1,38
39,"Kotak Group Health Assure",1,39
39,"Kotak Group Secure Shield",1,40
39,"Kotak Group Secure Shield - Micro Insurance",1,41
39,"Kotak Secure Shield",1,42
39,"M Care�",1,43
39,"Maha Bank Swasthya Yojana (Group Health Insurance Scheme)",1,44
39,"Medi classic Insurance Policy (Individual)",1,45
39,"my: Optima Secure",1,46
39,"my:credit�Comprehensive Suraksha",1,47
39,"Navi Health Accident",1,48
39,"Navi Health Group Personal Accident Insurance",1,49
39,"Navi Health HospiCash",1,50
39,"Optima Restore",1,51
39,"Optional travel insurance for E-ticket passengers",1,52
39,"Optional Travel Insurance for E-ticket passengers - IRCTC",1,53
39,"Overseas Group Travel Insurance",1,54
39,"Ride Safe Travel Insurance",1,55
39,"Saral Suraksha Bima-Group",1,56
39,"Sarv Suraksha Plus (Group)",1,57
39,"Senior Citizens Red Carpet Health Insurance Policy�",1,58
39,"Silver Health",1,59
39,"Star Cardiac Care Insurance Policy",1,60
39,"Star Cardiac Care Insurance Policy- Platinum",1,61
39,"Star Comprehensive Insurance Policy",1,62
39,"Star Group Covid Insurance Policy",1,63
39,"Star Group Critical Illness Multipay Insurance Policy",1,64
39,"Star Group Health Insurance Policy � Gold (For Bank Customers)",1,65
39,"Star Super Surplus Insurance Policy",1,66
39,"Student Suraksha- Student Overseas Travel",1,67
39,"Sukshma Hospi-Cash (Micro-Insurance Product)",1,68
39,"Super No Claim Bonus Rider",1,69
39,"Super Top-up Medicare Policy",1,70
39,"Surakshit Loan Bima",1,71
39,"Tata AIG Criti- Medicare",1,72
39,"Tele OPD Consultation Rider",1,73
39,"Travel Companion",1,74
39,"Travel Prime Holiday Insurance Policy (Group)",1,75
39,"Travel Prime Policy",1,76
39,TravelAssure,1,77
39,"UB Arogyadaan",1,78
39,"Welness Benefit Addon(Group)",1,79
39,"Young Star Insurance Policy",1,80
39,"Zero Co-Pay",1,81
39,"�Arogya Top up Policy",1,82
39,"Saral Suraksha Bima",7,1
40,"Additional S.I. for Pandemic and epidemic Rider",1,1
40,"Arogya Shield",1,2
40,"Bharat Yatra Suraksha Group",1,3
40,"Care Classic",1,4
40,"Chola Group EMI Protect",1,5
40,"Corona Kavach Policy",1,6
40,"Easy Travel",1,7
40,"Edelweiss HealthPlus Policy",1,8
40,Educare,1,9
40,"Family Health Optima Insurance Plan",1,10
40,"Family Health Optima�",1,11
40,"Flexi Health Protect(Group)",1,12
40,"Future Criticare",1,13
40,"Future Health Protect � Group",1,14
40,"Future Poorna Suraksha � Group",1,15
40,"Grameen Care Plus - Micro Insurance Product",1,16
40,"Group Arogya Sanjeevani Policy - Star Health and Allied Insurance Co Ltd",1,17
40,"Group Credit Secure Plus",1,18
40,"Group Easy Travel Senior",1,19
40,"Group Loan Bima",1,20
40,"Group Loan Insurance",1,21
40,"Group Protect",1,22
40,"Group Safeguard Micro Insurance",1,23
40,"Health Insurance Policy � Retail",1,24
40,"Health Prime (Group)",1,25
40,"Health Recharge�",1,26
40,"Health Total",1,27
40,"Home Care Treatment",1,28
40,"Home Credit Assure Package Insurance",1,29
40,"Hospital Daily Cash -Group",1,30
40,"ICICI LOMBARD COMPLETE HEALTH INSURANCE",1,31
40,"Janata Personal Accident",1,32
40,"Kotak Group Accident Protect",1,33
40,"Kotak Group Secure Shield",1,34
40,"M Care (Group)",1,35
40,"M Care�",1,36
40,"my: Sampoorna Suraksha",1,37
40,"my:health�Comprehensive Suraksha - Group",1,38
40,"my:health�Critical Illness (Add On)",1,39
40,"my:health�Critical Suraksha Plus",1,40
40,"Navi Health",1,41
40,"Navi Health Accident",1,42
40,"Navi Health Group Critical Illness Insurance",1,43
40,"Navi Health Group Critical Surgery",1,44
40,"Navi Health Group HospiCash",1,45
40,"Navi Health HospiCash",1,46
40,"Navi Health Super Top Up",1,47
40,"Optima Restore",1,48
40,"Personal Care Insurance Policy",1,49
40,"Ride Safe Travel Insurance",1,50
40,"Star Cancer Care Platinum Insurance Policy",1,51
40,"Star Cardiac Care Insurance Policy- Platinum",1,52
40,"Star Group Critical Illness Multipay Insurance Policy",1,53
40,"Star Micro Rural and Farmers Care",1,54
40,"Star Super Surplus (Floater) Insurance Policy",1,55
40,"Student Suraksha- Student Overseas Travel",1,56
40,"Sukshma Hospi-Cash (Micro-Insurance Product)",1,57
40,"Sukshma Hospi-Cash Group (Micro-Insurance Product)",1,58
40,"Super reload Rider",1,59
40,"Surakshit Loan Bima",1,60
40,"Tele OPD Consultation Rider",1,61
40,TravelAssure,1,62
40,Travelsure(Group),1,63
40,"Voyager Travel Insurance (Group)",1,64
40,"Wellness Addon",1,65
40,"Welness Benefit Addon(Group)",1,66
40,"�Arogya Top up Policy",1,67
40,"Group Hospital Cash Policy",6,1
